desgs,epoch,M,omega,Omega,inc,ecc,a,H,q,Q,min_dist_bound_AU,V_bright_bound
20165,2023-02-25,84.88056,263.62575,221.79179,1.57526,0.1704582,2.3285376,15.61,1.9316192720716803,2.7254559279283206,0.9148649720716802,16.84639264810504
20166,2023-02-25,124.13797,60.90317,230.90784,11.67704,0.1842544,2.4007592,14.8,1.9584087540595199,2.84310964594048,0.9416544540595198,16.12897453366603
20167,2023-02-25,139.41381,17.11765,330.8973,1.86829,0.2281104,2.3624888,14.72,1.8235805348364797,2.90139706516352,0.8068262348364796,15.558524795810731
20168,2023-02-25,12.51418,190.06404,245.32471,8.7208,0.172079,2.4035543,15.0,1.9899530796103002,2.8171555203897003,0.9731987796103001,16.435221960556
20169,2023-02-25,54.86709,186.96279,339.00573,6.69699,0.1461298,2.3109585,15.02,1.9732585965867,2.6486584034133,0.9565042965866999,16.399354643544473
20170,2023-02-25,248.10057,327.34695,45.80224,9.2933,0.2068728,2.2843649,14.05,1.81179193691528,2.75693786308472,0.7950376369152798,14.842480055611732
20173,2023-02-25,124.23222,325.40846,130.34175,4.72684,0.1733321,2.5712993,14.82,2.12561059260247,3.0169880073975306,1.10885629260247,16.681794855081023
20175,2023-02-25,287.65702,111.71324,127.45334,11.35157,0.0962904,2.635757,14.13,2.3819589041672,2.8895550958328,1.3652046041671997,16.690660043097857
20176,2023-02-25,75.41438,0.21471,65.0355,9.26478,0.1472455,2.3650709,14.48,2.01682485279405,2.71331694720595,1.00007055279405,16.003494120022893
20178,2023-02-25,251.17065,305.00574,271.63354,10.89335,0.1313773,2.4155899,14.42,2.09823622103073,2.73294357896927,1.08148192103073,16.199368218070372
20179,2023-02-25,222.20389,295.78732,349.4761,12.32586,0.1445555,2.3769826,13.84,2.0333766917657,2.7205885082342998,1.0166223917656998,15.416887560491308
20180,2023-02-25,92.21883,190.31492,76.92112,12.88926,0.1231927,2.4847324,14.73,2.1786315068665196,2.79083329313348,1.1618772068665195,16.746720060115848
20181,2023-02-25,226.71869,87.2563,301.48165,6.38148,0.1659917,2.2828548,14.96,1.90391985089484,2.66178974910516,0.88716555089484,16.09826665785672
20182,2023-02-25,135.34393,174.24105,113.96774,5.68381,0.1940654,2.4451199,14.54,1.97060672855854,2.9196330714414596,0.9538524285585399,15.910405755574322
20183,2023-02-25,301.5597,295.3035,118.6513,3.98113,0.1684109,2.4763443,14.94,2.05930092772713,2.89338767227287,1.04254662772713,16.59907651488535
20184,2023-02-25,207.1214,145.20812,132.60822,13.85971,0.1514875,2.6770114,14.14,2.2714776355425,3.0825451644575,1.2547233355424998,16.414282201756155
20185,2023-02-25,298.15545,4.47962,136.10646,12.56983,0.0761678,2.7062977,13.88,2.5001649580459397,2.9124304419540596,1.4834106580459396,16.72615029445565
20187,2023-02-25,170.32517,88.39749,285.41244,22.22952,0.2884748,2.3389368,13.54,1.66421247440736,3.0136611255926398,0.64745817440736,13.70210245696598
20188,2023-02-25,26.24005,106.97798,101.61898,8.6263,0.0955478,2.5936546,14.11,2.34583660901012,2.84147259098988,1.3290823090101198,16.579248184335917
20190,2023-02-25,15.04298,84.94976,148.27507,4.06622,0.1691168,2.5919,14.72,2.1535661660799996,3.03023383392,1.1368118660799995,16.664234088365173
20191,2023-02-25,115.67481,15.36082,123.13627,8.09815,0.1308993,2.5743082,14.39,2.23733305863574,2.91128334136426,1.2205787586357397,16.57148223784545
20192,2023-02-25,170.35941,42.56585,310.10798,3.00343,0.2071572,2.6155233,14.82,2.07369881663724,3.1573477833627597,1.0569445166372398,16.523989349212695
20193,2023-02-25,128.35473,30.99105,316.90459,10.55923,0.2013748,2.6528423,13.78,2.1186267124059603,3.18705788759404,1.1018724124059602,15.620928767431952
20196,2023-02-25,188.3659,294.22961,138.66813,13.26,0.1611509,2.556835,13.85,2.1447987385985,2.9688712614015,1.1280444385984998,15.76856377149195
20197,2023-02-25,335.84957,337.27192,148.05341,13.70687,0.1130473,2.6935386,14.17,2.38904133382422,2.99803586617578,1.37228703382422,16.74834311809466
20201,2023-02-25,216.10716,277.32133,85.28094,15.58474,0.167188,2.595538,14.15,2.1615951928559998,3.0294808071439996,1.1448408928559997,16.117597497791166
20204,2023-02-25,314.34063,339.67985,144.1977,4.24374,0.0453847,2.7347908,13.41,2.6106731399792396,2.85890846002076,1.5939188399792394,16.50609352458301
20210,2023-02-25,18.27636,3.16787,46.03828,15.92224,0.1572645,2.7733362,12.49,2.3371888691751,3.2094835308249,1.3204345691751,14.937053475121857
20217,2023-02-25,100.13885,214.68603,199.03532,7.97223,0.0818382,3.0372679,13.39,2.78870336214622,3.2858324378537795,1.77194906214622,16.859267767169996
20219,2023-02-25,24.72671,323.52854,215.73582,12.24254,0.2096532,2.6496745,13.58,2.0941617621166,3.2051872378834,1.0774074621166,15.346951022822841
20220,2023-02-25,278.00283,350.90368,188.53031,13.5285,0.0957166,2.7393216,13.9,2.4771230501414396,3.00152014985856,1.4603687501414395,16.69205055806952
20225,2023-02-25,193.10241,210.8846,189.37837,10.55037,0.1068631,3.002366,13.15,2.6815238619054,3.3232081380946,1.6647695619053997,16.398678963623844
20226,2023-02-25,253.03763,244.77468,107.87584,11.69051,0.0670166,2.9950103,13.24,2.7942948927290203,3.1957257072709804,1.7775405927290202,16.720458821162737
20227,2023-02-25,293.68074,191.94456,55.02627,6.75903,0.0763265,2.5171048,13.5,2.3249830004828,2.7092265995171996,1.3082287004828,15.91551727228621
20228,2023-02-25,285.34919,333.91791,88.43667,0.70297,0.1094341,2.2104579,14.96,1.9685584291256102,2.4523573708743904,0.9518041291256101,16.323479471074695
20231,2023-02-25,162.29377,94.93715,267.23525,17.96492,0.1252732,1.94845,14.15,1.7043614334600001,2.19253856654,0.68760713346,14.49451035955529
20232,2023-02-25,191.11776,344.50293,299.1572,3.98852,0.1040366,2.1417347,15.44,1.91891590370998,2.36455349629002,0.90216160370998,16.631701408416053
20233,2023-02-25,137.91224,245.49271,78.02027,2.02183,0.1943458,2.1419864,15.32,1.72570033950288,2.55827246049712,0.7089460395028799,15.757892826149247
20234,2023-02-25,324.59678,211.61537,311.33043,0.50677,0.0651673,2.1722048,15.0,2.03064807813696,2.31376152186304,1.0138937781369597,16.568135612030076
20235,2023-02-25,199.79468,106.67525,96.93712,3.27703,0.1116203,2.4122169,14.87,2.14296452595693,2.6814692740430703,1.12621022595693,16.78317224157435
20236,2023-02-25,198.92591,104.43727,111.30524,6.50061,0.560207,2.0350619,17.71,0.8950059781867,3.1751178218133003,0.0,-inf
20237,2023-02-25,154.41923,0.98509,335.1129,3.66094,0.0671317,2.1495976,14.85,2.00529145879608,2.29390374120392,0.9885371587960798,16.33585251479876
20238,2023-02-25,18.23384,296.89521,300.87892,3.84073,0.1510565,2.2824004,14.53,1.9376289839774001,2.6271718160226003,0.9208746839774,15.787355780273
20240,2023-02-25,333.30658,239.56879,145.91268,3.52957,0.1823676,2.2148163,14.94,1.81090556692812,2.61872703307188,0.7941512669281199,15.72899518439518
20242,2023-02-25,83.17355,207.34699,157.74915,4.61124,0.1055417,2.3784207,14.72,2.12739813600681,2.62944326399319,1.11064383600681,16.587117925145424
20243,2023-02-25,245.46257,288.35879,7.0221,11.47162,0.2166966,2.3394929,14.19,1.8325327428458602,2.84645305715414,0.8157784428458601,15.06311983972456
20246,2023-02-25,55.43212,201.69149,336.65664,4.07975,0.083151,2.2956161,15.12,2.1047333256689003,2.4864988743311,1.0879790256689001,16.91908800299473
20248,2023-02-25,21.19573,269.40621,22.45733,4.50875,0.1509208,2.2632939,14.37,1.92171577397688,2.60487202602312,0.9049614739768799,15.571596228890158
20249,2023-02-25,63.76165,218.03458,12.97395,6.46815,0.1623324,2.2676559,15.36,1.89954187537884,2.6357699246211594,0.8827875753788399,16.482525420764908
20250,2023-02-25,99.21738,220.72302,7.11467,13.34735,0.1781615,2.4800446,14.72,2.0381961339970998,2.9218930660029,1.0214418339970996,16.31229807134559
20251,2023-02-25,271.41289,132.58277,83.31071,3.48187,0.1617826,2.3668651,15.27,1.98394751027274,2.74978268972726,0.9671932102727399,16.68521708424815
20254,2023-02-25,33.12607,174.72235,91.19609,3.99848,0.1328989,2.5094058,14.55,2.17590852952638,2.8429030704736205,1.1591542295263797,16.558909294103874
20255,2023-02-25,317.27182,17.57997,180.93553,9.9607,0.4922703,2.1510372,18.45,1.0921454722448403,3.2099289277551604,0.07539117224484015,13.028004928875326
20256,2023-02-25,328.95962,119.36529,62.4751,4.85027,0.1958416,2.3572878,15.89,1.89563278558752,2.81894281441248,0.8788784855875198,16.99841522346904
20257,2023-02-25,296.84039,333.19283,39.66239,5.32071,0.191501,2.4877285,14.44,2.0113260045214996,2.9641309954784996,0.9945717045214995,15.94559284042085
20258,2023-02-25,138.03999,6.66377,204.2774,5.19478,0.1435262,2.2400009,15.27,1.91850208282642,2.56149971717358,0.90174778282642,16.460236790985068
20259,2023-02-25,267.31053,42.72756,276.85836,1.4296,0.1019454,2.3129137,15.28,2.0771227876880203,2.54870461231198,1.0603684876880202,16.99459491544202
20260,2023-02-25,276.31005,265.27451,71.60023,11.39409,0.1969336,2.547476,13.81,2.0457923804064,3.0491596195936,1.0290380804064,15.426465016120403
20261,2023-02-25,289.45259,139.56765,158.864,3.99573,0.2150767,2.5648199,14.44,2.01318689981367,3.1164529001863297,0.9964325998136698,15.951660117010913
20262,2023-02-25,115.72156,128.94908,167.20466,12.25278,0.2087883,2.7089591,13.89,2.14336013474147,3.2745580652585295,1.1266058347414698,15.80433572480499
20263,2023-02-25,204.22615,106.23227,161.05315,2.48417,0.1890203,2.3922634,14.58,1.94007705445298,2.8444497455470197,0.9233227544529798,15.845862588628622
20264,2023-02-25,311.90826,323.8505,94.13581,2.38883,0.1807594,2.4213256,14.53,1.9836482373393598,2.8590029626606395,0.9668939373393597,15.944217489029983
20266,2023-02-25,105.47573,344.43643,147.5962,4.02198,0.0799386,2.28885,14.93,2.10588253539,2.47181746461,1.08912823539,16.732565800306734
20268,2023-02-25,75.63211,197.73721,182.93062,6.25755,0.1287595,2.3749296,14.96,2.0691348521688,2.6807243478312,1.0523805521687999,16.649808048738947
20269,2023-02-25,321.67937,182.38988,180.64918,6.01164,0.2235157,2.239162,15.07,1.7386741381566,2.7396498618434,0.7219198381565999,15.563535852711677
20270,2023-02-25,137.57043,90.70597,209.09599,1.92872,0.1891575,2.4059408,14.72,1.9508390531240003,2.8610425468760003,0.9340847531240002,16.02303862111764
20271,2023-02-25,212.52307,313.95743,227.12674,2.28603,0.040475,2.2087822,14.84,2.1193817404549997,2.298182659545,1.1026274404549996,16.683189923319055
20272,2023-02-25,109.86944,272.5144,147.69735,4.31416,0.0916451,2.330421,15.14,2.1168493344129,2.5439926655871,1.1000950344128997,16.975600764116944
20273,2023-02-25,347.74599,230.97754,175.4052,4.16836,0.1678133,2.1954796,15.33,1.8270489232413203,2.56391027675868,0.8102946232413202,16.181965669124292
20275,2023-02-25,314.41479,175.33859,186.03351,11.4561,0.2218617,2.478913,14.59,1.9289371476678998,3.0288888523321,0.9121828476678997,15.816999892675065
20277,2023-02-25,242.45498,271.8046,2.7087,13.48399,0.1572343,2.6177915,13.84,2.20618488595155,3.0293981140484503,1.1894305859515497,15.934905035551918
20279,2023-02-25,41.59555,209.87094,341.20177,5.57403,0.0853245,2.3015942,14.74,2.1052118256820997,2.4979765743179,1.0884575256820996,16.540536436938964
20280,2023-02-25,68.15657,355.77554,332.32706,1.65528,0.2108933,2.4384338,14.2,1.92418444908646,2.95268315091354,0.9074301490864598,15.410299524529584
20281,2023-02-25,58.81802,68.89709,4.16384,7.14368,0.0979714,2.3574895,14.59,2.1265229531996996,2.5884560468003,1.1097686531996995,16.454512641059857
20283,2023-02-25,258.28497,279.97418,40.82048,3.69751,0.1845599,2.5687942,14.29,2.0946977993274203,3.04289060067258,1.0779434993274202,16.058586871190585
20284,2023-02-25,279.80614,204.17078,217.88312,0.23978,0.1576767,2.2316531,15.46,1.87977340364723,2.5835327963527703,0.8630191036472299,16.51062954948904
20285,2023-02-25,51.46394,231.58682,173.23094,6.47074,0.1165908,2.3831123,14.98,2.1052633304531603,2.66096126954684,1.0885090304531602,16.780692311719903
20287,2023-02-25,195.35888,3.58032,254.12549,1.48399,0.1856026,2.402821,14.91,1.9568511750654,2.8487908249346,0.9400968750654,16.233652032319082
20289,2023-02-25,276.35729,288.93962,15.50247,6.45245,0.1233277,2.321256,14.28,2.0349808364088,2.6075311635912,1.0182265364088,15.86202367481283
20291,2023-02-25,207.88182,120.29849,129.5258,3.31037,0.1555067,2.3978748,15.44,2.02498920283884,2.77076039716116,1.00823490283884,16.989922197913767
20293,2023-02-25,49.87328,317.55496,30.71283,3.25617,0.1945986,2.4415724,14.49,1.9664458291613602,2.91669897083864,0.9496915291613601,15.846322757235184
20295,2023-02-25,110.04141,15.62456,25.57385,7.31552,0.1053707,2.357163,13.51,2.1087870846759,2.6055389153240998,1.0920327846759,15.321342049474197
20296,2023-02-25,356.68723,179.90566,69.42775,5.93444,0.1362292,2.3054029,14.88,1.9913397072553196,2.61946609274468,0.9745854072553195,16.31982628964327
20297,2023-02-25,159.57584,336.15677,58.98364,6.72978,0.1120737,2.5781154,14.23,2.28917646809502,2.8670543319049804,1.2724221680950198,16.55155249817002
20300,2023-02-25,32.97286,89.18251,37.76956,7.35163,0.0784863,2.3344983,14.38,2.15127216607671,2.51772443392329,1.1345178660767097,16.317533488134398
20301,2023-02-25,346.73692,250.73022,324.83406,7.62868,0.0767855,2.3221616,14.14,2.1438532604632,2.5004699395367997,1.1270989604631998,16.05578552635677
20302,2023-02-25,319.39762,252.69475,285.00495,6.0406,0.0668116,2.3594325,14.65,2.201795039583,2.5170699604170004,1.185040739583,16.73255084919343
20303,2023-02-25,40.3777,83.26833,262.98063,3.58182,0.1191525,2.4365348,14.71,2.146215587243,2.726854012757,1.129461287243,16.63272347282946
20304,2023-02-25,227.25005,279.3533,321.22417,5.63232,0.1483204,2.3867347,15.12,2.0327332546021197,2.74073614539788,1.0159789546021196,16.694825519893023
20305,2023-02-25,14.12156,325.43442,262.90416,5.84429,0.0780926,2.3006628,14.93,2.12099806022472,2.48032753977528,1.10424376022472,16.778026125945107
20308,2023-02-25,33.48584,261.4176,331.99705,7.26248,0.0793556,2.288404,14.2,2.1068063275376,2.4700016724624,1.0900520275375998,16.005359205459833
20309,2023-02-25,47.25426,352.23064,290.40994,6.8182,0.1332629,2.4882092,14.9,2.15662322620132,2.8197951737986804,1.13986892620132,16.853145963525314
20310,2023-02-25,177.9435,160.74526,216.54683,11.41757,0.2479678,2.3302114,14.39,1.7523940056070801,2.90802879439292,0.73563970560708,14.941484604218887
20312,2023-02-25,8.198,51.1712,345.51483,5.70071,0.1313667,2.4286812,14.31,2.10963336540396,2.7477290345960403,1.09287906540396,16.12389546229611
20314,2023-02-25,230.68348,1.20424,292.4428,2.7266,0.1598821,2.1564195,14.59,1.8116466218590501,2.50119237814095,0.79489232185905,15.38190895259112
20315,2023-02-25,95.48986,116.37547,196.94889,12.10844,0.161447,2.7060497,14.73,2.2691660940841,3.1429333059158995,1.2524117940840997,16.998067172318706
20319,2023-02-25,285.96203,332.29377,331.43668,8.29473,0.1837268,2.5702966,13.42,2.09806423063112,3.04252896936888,1.0813099306311198,15.198844855878097
20320,2023-02-25,30.08648,235.70973,89.34939,14.09401,0.1829604,2.7754115,13.26,2.2676211017954,3.2832018982046,1.2508668017954,15.523907780893339
20322,2023-02-25,82.79338,302.76395,65.23686,4.59814,0.2211899,2.3944493,14.84,1.86482129877793,2.9240773012220695,0.8480669987779299,15.835336922035085
20323,2023-02-25,275.47758,12.01138,55.47878,4.50673,0.1054891,2.2348885,14.92,1.9991321235346498,2.4706448764653497,0.9823778235346496,16.385600239041707
20325,2023-02-25,156.83377,256.60033,98.14624,6.09742,0.0764774,2.3791403,13.36,2.19718983562078,2.56109076437922,1.1804355356207799,15.429549281103132
20326,2023-02-25,73.60034,307.38259,15.96362,12.52155,0.2331258,2.7434137,13.88,2.10385318645654,3.38297421354346,1.0870988864565398,15.676422404888255
20328,2023-02-25,103.01548,108.11595,154.05152,8.35284,0.2743121,2.7784228,14.04,2.01626780704412,3.54057779295588,0.9995135070441199,15.561684416750671
20332,2023-02-25,246.48098,65.28476,136.64432,7.00548,0.0876336,2.4096709,14.4,2.19850276421776,2.62083903578224,1.18174846421776,16.473260312876583
20333,2023-02-25,150.09673,71.31312,66.76852,3.95018,0.118178,2.2779634,14.73,2.0087582413148,2.5471685586851995,0.9920039413147999,16.22720534598598
20334,2023-02-25,114.45035,130.52273,71.36054,3.91957,0.1508382,2.2644853,15.27,1.92291441342154,2.60605618657846,0.9061601134215398,16.475824483060908
20336,2023-02-25,149.24732,178.02038,183.63016,2.15402,0.1823793,2.6353385,14.71,2.15470730910695,3.11596969089305,1.1379530091069499,16.657563067152925
20337,2023-02-25,154.33491,72.15026,74.98006,6.02918,0.0701866,2.2687279,14.35,2.10949360237386,2.42796219762614,1.09273930237386,16.16347388078251
20341,2023-02-25,40.49677,227.38842,168.61365,5.09474,0.0771246,2.4166363,14.6,2.23025419201702,2.6030184079829803,1.21349989201702,16.761970531852743
20343,2023-02-25,74.16696,101.83226,126.50069,4.42738,0.0888024,2.5143389,14.42,2.2910595712666395,2.73761822873336,1.2743052712666394,16.746549306510914
20344,2023-02-25,308.63572,113.89468,44.34891,2.5731,0.1696028,2.3916865,15.4,1.9860497728778,2.7973232271222,0.9692954728777998,16.822231563064747
20345,2023-02-25,289.5695,140.30625,132.52502,6.77799,0.0967236,2.3388936,14.55,2.11266739099104,2.56511980900896,1.09591309099104,16.373036218822143
20346,2023-02-25,213.24861,144.48152,123.48461,11.17391,0.1371775,2.3910209,14.37,2.06302663049025,2.71901516950975,1.04627233049025,16.04074787143363
20348,2023-02-25,326.82336,245.86001,87.39861,15.17977,0.142727,2.525601,13.92,2.165129546073,2.886072453927,1.148375246073,15.897838545137274
20349,2023-02-25,132.78649,294.4407,141.87133,14.60574,0.1600999,2.5775909,13.61,2.1649188546690903,2.9902629453309104,1.1481645546690902,15.587228791520834
20350,2023-02-25,146.94988,319.5671,106.59354,10.34664,0.3211454,2.910509,13.04,1.9758124229913998,3.8452055770086,0.9590581229913997,14.42795319901377
20353,2023-02-25,319.40337,313.55447,355.6451,12.5885,0.1716323,2.5336944,14.95,2.09883060263088,2.96855819736912,1.0820763026308797,16.73117637033851
20354,2023-02-25,335.82432,90.32659,103.7272,6.40659,0.1040143,2.3461725,15.14,2.10213700973325,2.5902079902667503,1.08538270973325,16.93121958653572
20355,2023-02-25,67.23534,53.26689,139.21909,4.59553,0.1466409,2.2966449,15.12,1.95986282488359,2.63342697511641,0.94310852488359,16.45393672854866
20356,2023-02-25,149.77339,317.48072,93.26106,12.21558,0.1743152,2.5944438,13.56,2.1421928101142402,3.0466947898857604,1.1254385101142401,15.470901645260533
20358,2023-02-25,139.13339,189.81792,234.42032,12.13309,0.1472183,2.5988699,13.54,2.21626869140083,2.98147110859917,1.1995143914008297,15.663139371049958
20360,2023-02-25,109.99157,88.31795,81.02462,9.61856,0.064575,2.2876331,14.71,2.1399091925674996,2.4353570074325,1.1231548925674995,16.61417498826364
